,account,post,follower,follow,open_account,official_account,image_love,image_comment,video_love,video_comment,igtv_love,igtv_comment,ER,active_rate
518,https://instagram.com/rikunim,2601,102185,5419,1,0,806,54,1595,51,0,0,0.841610804,6.691449814
519,https://instagram.com/mercirei,4686,48933,985,1,0,284,21,7375,45,0,0,0.623301249,7.368421053
520,https://instagram.com/twinkle_leeyeonhui,2075,152635,6524,1,0,1165,30,0,0,0,0,0.782913486,2.572898799
521,https://instagram.com/seoa_feela,320,40598,297,1,0,1058,65,6735,72,0,0,2.766146116,6.137865911
522,https://instagram.com/seungsse2,275,92995,227,1,0,5382,62,0,0,45600,128,5.854078176,1.151774104
523,https://instagram.com/gjjye.__.s,149,14025,6896,1,0,1068,33,1344,37,0,0,7.85026738,3.086997194
524,https://instagram.com/jungeun_julia_kim,3927,53030,5602,1,0,345,9,0,0,0,0,0.667546672,2.601156069
525,https://instagram.com/naming.cosmetic,515,32072,1,1,0,514,3,5502,5,0,0,1.611998004,0.582524272
526,https://instagram.com/01minji_baek,495,71962,76,1,0,3043,31,0,0,0,0,4.271698952,1.018396846
527,https://instagram.com/sso_pharm,1670,43942,511,1,0,169,31,566,27,0,0,0.455145419,18.23529412
528,https://instagram.com/ryokoko___,5717,30166,138,1,0,709,24,0,0,0,0,2.429887953,3.38028169
529,https://instagram.com/minsuu_,656,77934,355,1,0,972,13,5690,4,0,0,1.263889958,1.336073998
530,https://instagram.com/cherishxk_,381,55459,899,1,0,1044,22,0,0,0,0,1.922140681,2.105263158
531,https://instagram.com/jinhajin7,993,90402,711,1,0,841,33,0,0,0,0,0.96679277,3.919239905
532,https://instagram.com/motd_sudal,1386,48585,440,1,0,279,6,7039,6,7951,15,0.586600803,2.142857143
533,https://instagram.com/c._.miiii,278,4431,436,1,0,714,7,0,0,0,0,16.27172196,0.979020979
534,https://instagram.com/0128_rrr,541,77990,670,1,0,109,2,0,0,0,0,0.142325939,1.818181818
535,https://instagram.com/dalrae.jin,712,65183,402,1,1,1760,52,5408,31,0,0,2.779865916,2.952867689
536,https://instagram.com/ruru160616,1085,18943,6150,1,0,969,5,999,11,0,0,5.141741013,0.515463918
537,https://instagram.com/yesbee92,1476,103579,287,1,0,522,22,1168,26,0,0,0.525202985,4.206500956
538,https://instagram.com/kwakjihee,3468,54676,538,1,0,443,17,0,0,0,0,0.841319775,3.828828829
539,https://instagram.com/e_s.e.in_,242,53951,214,1,0,1332,17,30900,18,0,0,2.500417045,1.27531883
540,https://instagram.com/parkinjin,580,62152,2922,1,0,269,24,2156,12,0,0,0.471424894,8.888888889
541,https://instagram.com/davinluv,282,141294,196,1,0,2732,78,4857,58,0,0,1.988761023,2.854006586
542,https://instagram.com/2mingbg,1057,110916,764,1,0,1279,35,0,0,0,0,1.184680299,2.734375
543,https://instagram.com/shillaipark,781,67043,0,1,1,854,164,5708,76,0,0,1.518428471,19.18128655
544,https://instagram.com/helstagram__s2,724,126697,375,1,0,1087,13,0,0,0,0,0.868213138,1.194852941
545,https://instagram.com/the.ariel,532,41172,211,1,0,280,22,0,0,0,0,0.733508209,7.829181495
546,https://instagram.com/1evely1,3401,36924,786,1,0,206,9,2157,4,0,0,0.58227711,4.347826087
547,https://instagram.com/ssong.unni,5171,33556,424,1,0,209,6,3451,8,0,0,0.64071999,2.857142857
548,https://instagram.com/l___c___r,969,80083,108,1,0,594,7,0,0,0,0,0.750471386,1.176470588
549,https://instagram.com/model_sera,2634,169452,463,1,1,1008,48,2843,66,0,0,0.623185327,4.757185332
550,https://instagram.com/yessii__11,606,105398,235,1,0,3525,120,26400,106,0,0,3.458319892,3.403289847
551,https://instagram.com/min_young777,1778,114995,645,1,0,411,14,1692,27,0,0,0.369581286,3.398058252
552,https://instagram.com/exhyun,623,74431,466,1,0,1461,39,0,0,0,0,2.015289328,2.667578659
553,https://instagram.com/haeleun,1197,111481,461,1,0,1355,28,1418,25,0,0,1.240570142,2.064896755
554,https://instagram.com/equal_diamond,1286,24095,32,1,0,1104,6,3116,6,0,0,4.606764889,0.542986425
555,https://instagram.com/vurmuse,1256,55594,646,1,0,299,12,0,0,0,0,0.559412886,4
556,https://instagram.com/marozzang_cats,13048,77849,1074,1,0,751,10,1870,6,0,0,0.97753343,1.329787234
557,https://instagram.com/star__hee,1092,77554,103,1,0,283,13,0,0,3867,7,0.381669546,4.577464789
558,https://instagram.com/pinkparfait0530,2175,23985,537,1,0,243,11,0,0,0,0,1.058995205,4.508196721
559,https://instagram.com/a.pply,304,35296,97,1,0,815,15,485,5,0,0,2.351541251,1.838235294
560,https://instagram.com/eunseo_lee,2679,153428,5746,1,0,1029,45,0,0,0,0,0.700002607,4.368932039
561,https://instagram.com/cchokkong,1944,50643,6389,1,0,662,13,0,0,0,0,1.332859428,1.960784314
562,https://instagram.com/si_so_m,737,18822,5683,1,0,222,5,0,0,0,0,1.20603549,2.242152466
563,https://instagram.com/inrong2,1585,136842,383,1,0,1386,56,1960,45,0,0,1.053770041,4.037490988
564,https://instagram.com/sae.byul,1354,37054,1267,1,0,603,27,0,0,0,0,1.700221299,4.470198675
565,https://instagram.com/mercibody,5838,143740,53,1,0,924,9,5531,3,0,0,0.649088632,0.972972973
566,https://instagram.com/luv_me_baby_,1779,38205,824,1,0,189,5,1689,3,0,0,0.507786939,2.631578947
567,https://instagram.com/sweetjiana,447,41489,946,1,0,402,28,1052,42,0,0,1.036419292,6.947890819
568,https://instagram.com/jung_beom_park,1393,79217,363,1,0,2247,84,9448,123,0,0,2.94255021,3.736654804
569,https://instagram.com/haenimini,655,39764,793,1,0,175,2,1161,1,0,0,0.445126245,1.136363636
570,https://instagram.com/guindero,717,142662,285,1,0,3720,55,0,0,0,0,2.646114593,1.478097286
571,https://instagram.com/sein_xx,2901,31464,378,1,0,133,9,1226,16,0,0,0.451309433,6.71641791
572,https://instagram.com/ming_9li,1623,44738,5147,1,0,1014,9,0,0,0,0,2.286646699,0.886699507
573,https://instagram.com/mable_xo,1261,23667,5799,1,0,647,36,0,0,0,0,2.885874847,5.555555556
574,https://instagram.com/juheestory,277,40576,263,1,1,1130,63,3293,41,0,0,2.940161672,5.570291777
575,https://instagram.com/sweet_emily9,2591,101998,5691,1,0,969,52,0,0,0,0,1.00100002,5.360824742
576,https://instagram.com/yooeep,405,27661,291,1,0,1772,22,13900,11,0,0,6.485665739,1.240834743
577,https://instagram.com/su.rystal,495,35231,307,1,0,802,13,6292,21,0,0,2.313303625,1.618929016
578,https://instagram.com/_coralhyang_,512,46197,745,1,0,1109,24,0,0,0,0,2.452540208,2.162162162
579,https://instagram.com/soobeanie_,414,46133,345,1,0,2760,27,0,0,0,0,6.041228622,0.977906556
580,https://instagram.com/gien_issei,1343,75548,1832,1,0,2135,4,55267,7,0,0,2.831312543,0.187265918
581,https://instagram.com/tv_crystal,1179,38179,1567,1,0,443,51,3693,41,10600,35,1.293905026,11.48648649
582,https://instagram.com/_____e.j,2644,106221,5619,1,0,367,24,1031,8,0,0,0.36810047,6.52173913
583,https://instagram.com/fromjosee,1990,31236,384,1,0,241,6,0,0,0,0,0.790754258,2.479338843
584,https://instagram.com/yyyyyyyyooo1,984,122452,2366,1,0,1234,27,4920,12,0,0,1.029791265,2.186234818
585,https://instagram.com/le__won,335,6387,298,1,0,200,4,61,0,0,0,3.193987788,1.990049751
586,https://instagram.com/skingymco,713,61386,338,1,0,2434,136,1841,4,3188,6,4.186622357,5.585215606
587,https://instagram.com/sozonii,276,35758,383,1,0,645,33,0,0,0,0,1.896079199,5.108359133
588,https://instagram.com/sieun91yu,4872,42233,2502,1,0,1161,6,4578,2,0,0,2.763242015,0.516351119
589,https://instagram.com/_2.seul,362,11786,527,1,0,721,77,0,0,0,0,6.770744952,10.66481994
590,https://instagram.com/didi_mamma,1806,65944,3983,1,0,520,12,0,0,0,0,0.806745117,2.303262956
591,https://instagram.com/_ciel_0,74,134545,148,1,0,22698,332,0,0,0,0,17.11694972,1.462619499
592,https://instagram.com/moiet_moiet,227,13856,3615,1,0,118,4,254,2,0,0,0.880484988,3.361344538
593,https://instagram.com/mermaidviviv,1059,186428,61,1,0,2523,40,26508,64,0,0,1.374793486,1.584786054
594,https://instagram.com/olson2da,4148,84972,724,1,0,678,43,2085,14,0,0,0.848514805,6.332842415
595,https://instagram.com/we__97,111,150082,144,1,0,12985,91,0,0,0,0,8.712570461,0.700754659
596,https://instagram.com/joyful_youngeun,1976,20547,783,1,0,200,39,6796,22,5129,24,1.16318684,19.40298507
597,https://instagram.com/ddunmee,1696,35394,506,1,0,308,36,5544,33,0,0,0.971916144,11.65048544
598,https://instagram.com/young.story,1279,94292,404,1,0,3061,20,43116,12,0,0,3.267509439,0.653167864
599,https://instagram.com/uhu_sy,88,18819,469,1,0,2433,54,0,0,0,0,13.21536745,2.218570255
600,https://instagram.com/jjvely_oo,405,120093,307,1,0,2209,53,0,0,0,0,1.883540256,2.398190045
601,https://instagram.com/soonseol,1452,18171,206,1,0,532,11,2906,12,0,0,2.988278025,2.063789869
602,https://instagram.com/minimechuu,1293,104525,2673,1,0,1041,4,2659,2,0,0,0.999760823,0.383877159
603,https://instagram.com/ikw0977,4456,42221,5532,1,0,255,6,4784,31,3112,4,0.618175789,2.34375
604,https://instagram.com/so2star1,3308,100985,566,1,0,481,43,10700,21,0,0,0.518888944,8.921161826
605,https://instagram.com/chaexju,393,36405,263,1,0,499,9,0,0,0,0,1.395412718,1.8
606,https://instagram.com/kimmi_stagram,1614,31943,367,1,0,298,5,0,0,0,0,0.948564631,1.672240803
607,https://instagram.com/w_alxx,45,4036,213,1,0,667,30,0,0,0,0,17.26957384,4.491017964
608,https://instagram.com/q.n.kk,782,53425,625,1,0,496,7,9263,6,0,0,0.941506785,1.408450704
609,https://instagram.com/jiinflower,287,86678,308,1,0,931,11,4983,3,0,0,1.086780959,1.180257511
610,https://instagram.com/woongrami,1931,35304,532,1,0,198,4,1111,0,0,0,0.572173125,2.010050251
611,https://instagram.com/njellsol1,1737,135191,7222,1,0,925,64,1259,73,0,0,0.731557574,6.911447084
612,https://instagram.com/srjhrang,1212,111185,7097,1,0,1059,32,5565,32,0,0,0.98124747,3.018867925
613,https://instagram.com/may.fleur,1893,57522,106,1,0,1886,32,19524,10,0,0,3.334376413,1.695813461
614,https://instagram.com/bootyjenny_,3925,78102,0,1,0,148,4,2252,4,0,0,0.194617295,2.684563758
615,https://instagram.com/99_0425,290,42635,463,1,0,341,5,0,0,0,0,0.811539815,1.461988304
616,https://instagram.com/wendychung,1720,63884,341,1,0,803,14,8175,10,18590,39,1.278880471,1.741293532
617,https://instagram.com/yoone2e,37,4287,485,1,0,1211,16,0,0,0,0,28.62141358,1.320132013
618,https://instagram.com/ddogibri,695,25348,4645,1,0,267,16,0,0,0,0,1.116458892,5.970149254
619,https://instagram.com/haye0n._.2,81,32153,431,1,0,2850,20,0,0,0,0,8.926072217,0.701508243
620,https://instagram.com/4.renzi,380,108956,178,1,0,3222,60,81050,80,0,0,3.012225118,1.861619609
621,https://instagram.com/hs_u,183,53775,124,1,0,715,13,0,0,0,0,1.353788935,1.815642458
622,https://instagram.com/yoolbellababy,801,112611,594,1,0,505,31,0,0,0,0,0.475974816,6.126482213
623,https://instagram.com/snow.bambi,604,50909,486,1,0,304,17,9588,77,0,0,0.63053684,5.573770492
624,https://instagram.com/luv__dool2,5208,20932,530,1,0,192,21,1672,4,0,0,1.017580738,10.88082902
625,https://instagram.com/dress_guru,2469,22624,399,1,0,202,6,2250,0,0,0,0.919377652,2.955665025
626,https://instagram.com/meteljia,1016,93649,387,1,0,469,21,589,21,0,0,0.52323036,4.468085106
627,https://instagram.com/hwan_nini,242,41018,673,1,0,2186,29,4594,32,0,0,5.400068263,1.326017375
628,https://instagram.com/zoah.u,327,5449,179,1,0,1805,19,0,0,0,0,33.47403193,1.052048726
629,https://instagram.com/seung_hun_0128,192,72974,162,1,0,7054,54,10623,43,0,0,9.740455505,0.7654146
630,https://instagram.com/o3ong,3096,32900,690,1,0,1510,31,43368,92,0,0,4.683890578,2.051621443
631,https://instagram.com/parkjuya,1684,68503,7349,1,0,291,10,2039,22,0,0,0.439396815,3.424657534
632,https://instagram.com/jeon_n_,147,45179,370,1,0,753,22,1685,11,0,0,1.715398747,2.917771883
633,https://instagram.com/ifyoudie92,237,41491,389,1,0,2264,28,4701,27,0,0,5.524089562,1.236203091
634,https://instagram.com/sexyhonga,1613,102223,6073,1,0,999,33,3246,41,0,0,1.009557536,3.3
635,https://instagram.com/dodo_chae.a,932,24144,59,1,0,104,5,0,0,0,0,0.451457919,4.761904762
636,https://instagram.com/inaheeme,2505,100384,523,1,0,347,12,1428,8,0,0,0.357626713,3.448275862
637,https://instagram.com/lady_minong,1429,41454,711,1,0,195,7,0,0,0,0,0.487287113,3.571428571
638,https://instagram.com/0203.20,42,17187,127,1,0,1461,22,0,0,0,0,8.628614651,1.504787962
639,https://instagram.com/a5udrey,249,27093,459,1,0,715,33,1130,14,0,0,2.760860739,4.608938547
640,https://instagram.com/yeahfur,5115,20998,925,1,0,104,9,0,0,0,0,0.53814649,8.571428571
641,https://instagram.com/kchuls,699,63048,7030,1,0,331,6,0,0,0,0,0.534513387,1.807228916
642,https://instagram.com/dongkyu4158,318,16969,660,1,0,171,2,5181,6,0,0,1.019506158,1.162790698
643,https://instagram.com/wilyalam,831,522834,447,1,0,9502,219,0,0,0,0,1.859289947,2.30453541
644,https://instagram.com/lee_sr420,2787,48594,211,1,0,1745,40,0,0,0,0,3.673292999,2.290950745
645,https://instagram.com/s2hyunnn,289,257929,263,1,0,4884,53,0,0,0,0,1.914092638,1.084953941
646,https://instagram.com/caansong,2585,16295,1437,1,0,649,56,0,0,0,0,4.326480515,8.615384615
647,https://instagram.com/_____jjh,299,268528,510,1,0,9817,267,0,0,0,0,3.755288089,2.719494805
648,https://instagram.com/yui_zzang_kang,1807,103745,367,1,0,316,7,0,0,0,0,0.311340306,2.208201893
649,https://instagram.com/_rosybrown,1831,29650,268,1,0,178,5,0,0,0,0,0.617200675,2.793296089
650,https://instagram.com/somevely,2095,40276,420,1,0,204,18,1129,8,0,0,0.551196742,8.780487805
651,https://instagram.com/bella__koo,1479,47509,1131,1,1,355,17,0,0,0,0,0.783009535,4.775280899
652,https://instagram.com/sung_min1999,115,25650,300,1,0,725,7,0,0,0,0,2.85380117,0.964187328
653,https://instagram.com/by_juha,1757,105198,626,1,0,259,18,0,0,0,0,0.263312991,6.923076923
654,https://instagram.com/terrorgirl12,969,20676,39,1,0,980,23,2525,17,0,0,4.851035016,2.344546381
655,https://instagram.com/v_yeon_,288,15195,329,1,0,977,6,533,4,0,0,6.4692333,0.613496933
656,https://instagram.com/joutique600,2478,32281,490,1,0,311,26,6200,36,0,0,1.043957746,8.333333333
657,https://instagram.com/isabelparkk,2127,25738,789,1,0,247,2,0,0,0,0,0.967441138,0.806451613
658,https://instagram.com/e__naa,482,49084,353,1,0,3556,85,71400,86,0,0,7.417895852,2.389654203
659,https://instagram.com/bora.own,859,60602,233,1,0,893,28,694,6,0,0,1.519751823,3.131991051
660,https://instagram.com/4ranghj,76,29547,221,1,0,910,32,0,0,3327,12,3.188140928,3.512623491
661,https://instagram.com/yezi_mong,1332,55332,468,1,0,589,8,0,0,0,0,1.078941661,1.355932203
662,https://instagram.com/heenim1116,332,48416,257,1,1,1029,41,5749,29,0,0,2.210013219,3.980582524
663,https://instagram.com/k_cw328,80,29684,561,1,0,644,15,0,0,0,0,2.220051206,2.325581395
664,https://instagram.com/mindol_l,1379,74862,357,1,0,759,12,0,0,0,0,1.029895007,1.578947368
665,https://instagram.com/o.rooose,2334,19773,253,1,0,370,18,0,0,0,0,1.962271785,4.851752022
666,https://instagram.com/nailthechaeum,10091,29514,3051,1,0,40,0,0,0,0,0,0.135528902,0
667,https://instagram.com/yu_ttogtti,975,56608,204,1,0,3315,22,0,0,0,0,5.894926512,0.66344994
668,https://instagram.com/hswj1221,2739,106325,5428,1,0,898,24,0,0,0,0,0.867152598,2.669632925
669,https://instagram.com/bel.la__,1760,27577,195,1,0,742,13,4317,12,0,0,2.737788737,1.749663526
670,https://instagram.com/yein1016,434,39835,360,1,1,1331,28,4013,24,0,0,3.411572738,2.102102102
671,https://instagram.com/hk_hmi_96,82,4391,2984,1,0,1235,29,0,0,0,0,28.7861535,2.346278317
672,https://instagram.com/zz__ia,191,14620,395,1,0,344,46,1414,58,0,0,2.667578659,13.33333333
673,https://instagram.com/happy._.ej,506,28080,299,1,0,2042,44,19500,55,0,0,7.428774929,2.153695546
674,https://instagram.com/in000000,756,48268,776,1,0,345,15,0,0,0,0,0.74583575,4.335260116
675,https://instagram.com/skinsos,1889,23582,622,1,0,322,28,3483,26,0,0,1.484182851,8.66873065
676,https://instagram.com/samchic.jangeunsam,1613,56676,187,1,0,783,13,6753,2,0,0,1.404474557,1.658163265
677,https://instagram.com/mikeysmakeup,377,118318,1354,1,0,5309,137,16448,111,8796,273,4.602849947,2.580037665
678,https://instagram.com/msgabbys,2446,56556,515,1,0,466,7,0,0,0,0,0.836339204,1.498929336
679,https://instagram.com/mariennemh,3470,41738,559,1,0,226,13,0,0,0,0,0.572619675,5.726872247
680,https://instagram.com/yeinssong,7354,59919,414,1,0,238,8,5733,12,0,0,0.410554248,3.347280335
681,https://instagram.com/oiooi303,78,74625,198,1,0,5936,59,6680,31,0,0,8.033500838,0.993767896
682,https://instagram.com/pyh0401,1114,90253,687,1,0,106,6,0,0,0,0,0.124095598,5.607476636
683,https://instagram.com/boracay_nana,2273,99465,187,1,0,462,27,0,0,0,0,0.491630222,5.831533477
684,https://instagram.com/luv_ssuji,1692,105536,7246,1,0,977,45,1756,42,0,0,0.968389933,4.601226994
685,https://instagram.com/soyou_park,1662,94916,289,1,1,422,29,582,38,0,0,0.475156981,6.855791962
686,https://instagram.com/chanoopy_,257,42442,539,1,0,941,23,649,2,0,0,2.271334998,2.441613588
687,https://instagram.com/mybong_s2,3422,24237,349,1,0,525,64,0,0,0,0,2.43016875,12.16730038
688,https://instagram.com/me._.r_you,127,36938,336,1,0,639,18,451,2,0,0,1.778656126,2.8125
689,https://instagram.com/yuta.oteki,1257,42035,206,1,0,802,1,5567,0,0,0,1.910312835,0.124533001
690,https://instagram.com/05_31_sj,105,12631,944,1,0,1666,32,0,0,0,0,13.44311614,1.919616077
691,https://instagram.com/mommanamu,1670,24153,217,1,0,189,9,803,4,0,0,0.819773941,4.736842105
692,https://instagram.com/chu_chu_chu_1228,4400,118919,7307,1,0,612,31,1368,33,0,0,0.540704177,5.057096248
693,https://instagram.com/sssoblyy,540,12585,3069,1,0,911,87,0,0,0,0,7.930075487,9.539473684
694,https://instagram.com/0o_____zo0,51,4269,396,1,0,1101,62,0,0,0,0,27.24291403,5.626134301
695,https://instagram.com/twins_roa_robin,2405,22862,1576,1,0,328,20,3314,24,0,0,1.522176537,6.079027356
696,https://instagram.com/body_ming,82,28138,459,1,0,478,16,7374,32,0,0,1.755632952,3.340292276
697,https://instagram.com/aranenglish,2510,19968,966,1,0,464,28,0,0,1309,2,2.463942308,6.021505376
698,https://instagram.com/___winniewu___,1273,100611,653,1,1,4599,40,14750,68,10200,32,4.610827842,0.869565217
699,https://instagram.com/hasunghuns,101,32440,248,1,0,3468,46,0,0,0,0,10.8323058,1.326030556
700,https://instagram.com/jiyom09,2785,16274,976,1,0,107,8,1096,6,0,0,0.706648642,7.407407407
701,https://instagram.com/miqinddawoon,3341,61410,1036,1,0,1167,23,0,0,0,0,1.937795147,1.969178082
702,https://instagram.com/semi09,1244,19607,70,1,0,405,10,0,0,0,0,2.116591013,2.463054187
703,https://instagram.com/k.narae_,4646,54895,298,1,0,322,3,0,0,0,0,0.592039348,0.92879257
704,https://instagram.com/sun_zuni,1625,91112,4863,1,0,420,2,0,0,0,0,0.463166213,0.475059382
705,https://instagram.com/y__silri,49,5658,3619,1,0,1044,149,0,0,0,0,21.08518911,14.25837321
706,https://instagram.com/heejung2918,643,37200,190,1,0,545,2,0,0,0,0,1.470430108,0.366300366
707,https://instagram.com/q_dori,1331,24388,119,1,0,302,5,4381,7,0,0,1.258815811,1.650165017
708,https://instagram.com/dasom_,4913,30691,1453,1,0,122,4,489,1,0,0,0.410543808,3.25203252
709,https://instagram.com/collectamber_,4319,19805,1083,1,0,54,1,919,2,0,0,0.27770765,1.818181818
710,https://instagram.com/femmefatale_mint,161,47015,110,1,0,1294,29,0,0,0,0,2.813995533,2.239382239
711,https://instagram.com/lovehany_sy,802,40139,289,1,0,566,1,1273,3,0,0,1.412591245,0.176366843
712,https://instagram.com/mynameanjin,4037,45742,995,1,0,106,1,0,0,0,0,0.233920686,0.934579439
713,https://instagram.com/photo_hair_cut,159,5606,4485,1,0,271,2,0,0,0,0,4.869782376,0.735294118
714,https://instagram.com/snow_kr_official,326,24102,1557,1,1,389,3,9983,6,0,0,1.626421044,0.769230769
715,https://instagram.com/su._.pi,42,10836,6421,1,0,795,10,672,7,0,0,7.428940568,1.256281407
716,https://instagram.com/eun6381,266,20299,224,1,0,438,11,0,0,0,0,2.211931622,2.505694761
717,https://instagram.com/chaemi.nail,1428,28915,187,1,0,462,3,0,0,0,0,1.608161854,0.647948164
718,https://instagram.com/zzangfox75,8895,25999,2774,1,0,358,9,496,3,0,0,1.411592754,2.506963788
719,https://instagram.com/maylim_k,1365,38929,432,1,0,455,22,0,0,0,0,1.225307611,4.824561404
720,https://instagram.com/bae.sajang,3455,123194,7110,1,0,822,17,2467,13,0,0,0.681039661,2.065613609
721,https://instagram.com/yewon_____j,630,11435,5758,1,0,605,13,0,0,0,0,5.404459991,2.145214521
722,https://instagram.com/chocomousse0916,1429,86930,1386,1,0,734,26,0,0,4090,27,0.874266651,3.537414966
723,https://instagram.com/saravivid,2028,127802,459,1,0,1818,11,0,0,0,0,1.431120014,0.604727872
724,https://instagram.com/banso,194,30915,306,1,1,682,30,0,0,0,0,2.303089115,4.39238653
725,https://instagram.com/beauty.sketch,509,46616,6516,1,0,556,7,0,0,0,0,1.207739832,1.256732496
726,https://instagram.com/jihyea87,1182,109275,3280,1,0,1514,20,1403,9,0,0,1.403797758,1.320132013
727,https://instagram.com/olivia.yoon_,851,58261,313,1,0,465,19,6275,35,0,0,0.830744409,4.077253219
728,https://instagram.com/jangkorea_,152,22148,99,1,0,1010,20,4835,35,0,0,4.650532779,1.978239367
729,https://instagram.com/mimi__hye,920,41847,172,1,0,303,14,266,8,0,0,0.757521447,4.605263158
730,https://instagram.com/ddddo.s,689,57369,2435,1,0,594,12,0,0,0,0,1.056319615,2.016806723
731,https://instagram.com/kimxxmiso,1078,52681,252,1,0,393,10,2144,5,0,0,0.764981682,2.538071066
732,https://instagram.com/hae_a2019,187,22670,3,1,0,2920,18,58300,17,0,0,12.95985884,0.616227319
733,https://instagram.com/0ing_ddoing,252,26497,569,1,0,655,6,0,0,0,0,2.494622033,0.914634146
734,https://instagram.com/yoonseo860,1443,21222,4289,1,0,362,14,0,0,0,0,1.771746301,3.856749311
735,https://instagram.com/minimining_,472,15574,98,1,0,381,10,0,0,0,0,2.510594581,2.617801047
736,https://instagram.com/won850318,2643,28029,2146,1,0,278,3,1672,2,0,0,1.002533091,1.075268817
737,https://instagram.com/nunuher,2153,15466,166,1,0,213,19,0,0,0,0,1.500064658,8.878504673
738,https://instagram.com/1122__rabbit,801,43339,628,1,0,639,11,0,0,0,0,1.499803872,1.71875
739,https://instagram.com/_loveys_,991,110412,324,1,0,197,6,2939,13,0,0,0.183856827,3.03030303
740,https://instagram.com/pinkmint79,2488,54474,443,1,0,413,15,0,0,0,0,0.785695928,3.623188406
741,https://instagram.com/arcs.andsome,743,14291,243,1,0,435,15,8942,30,18000,26,3.148834931,3.440366972
742,https://instagram.com/zihye_gyul,360,43954,388,1,0,502,13,2715,11,0,0,1.171679483,2.584493042
743,https://instagram.com/ka_young2000,63,13189,475,1,0,490,30,1786,23,0,0,3.942679506,6.109979633
744,https://instagram.com/beuuunjung,206,19709,491,1,0,977,13,9893,23,0,0,5.0230859,1.329243354
745,https://instagram.com/dipp_____,445,16406,590,1,0,884,14,0,0,0,0,5.473607217,1.581920904
746,https://instagram.com/febriihikaru,839,96336,2232,1,0,2438,32,12584,15,0,0,2.563942867,1.31201312
747,https://instagram.com/echo.unni,2744,30980,814,1,0,269,9,4698,6,2135,0,0.897353131,3.333333333
748,https://instagram.com/justyoung__,1240,27331,240,1,0,277,4,1154,2,0,0,1.028136548,1.438848921
749,https://instagram.com/wjsdkfka,690,20558,1700,1,0,815,2,615,11,0,0,3.974121996,0.245098039
750,https://instagram.com/bling_kimdana,543,62739,327,1,0,977,27,0,0,0,0,1.600280527,2.760736196
751,https://instagram.com/s__.ugoi,85,7069,965,1,0,918,62,0,0,0,0,13.86334701,6.746463547
752,https://instagram.com/winter_28270,421,233172,0,1,0,8952,119,0,0,0,0,3.890261266,1.329163409
753,https://instagram.com/_r.mming_,783,47453,2957,1,0,253,7,1230,12,0,0,0.547910564,2.755905512
754,https://instagram.com/mihwa1127,2348,106359,3067,1,0,617,23,1566,13,0,0,0.601735631,3.721682848
755,https://instagram.com/catterjug,847,63050,6958,1,0,586,6,0,0,0,0,0.938937351,1.022146508
756,https://instagram.com/jinunmi,3308,34144,828,1,0,378,36,3907,22,0,0,1.212511715,9.498680739
757,https://instagram.com/bjsjhses,1152,100362,5972,1,0,496,18,0,0,0,0,0.512146031,3.621730382
758,https://instagram.com/dr.hong_,1583,19014,386,1,0,296,21,4100,16,0,0,1.667192595,7.070707071
759,https://instagram.com/seo.ji.hoon,382,10082,958,1,0,935,69,0,0,0,0,9.958341599,7.371794872
760,https://instagram.com/everycare_kr,546,18576,7129,1,0,110,5,8310,2,0,0,0.619078381,4.504504505
761,https://instagram.com/rani_1027,2074,31655,5191,1,0,307,5,0,0,0,0,0.985626283,1.623376623
762,https://instagram.com/j.on___,2983,15587,1034,1,0,137,8,4451,60,0,0,0.930262398,5.797101449
763,https://instagram.com/lucky_mybaby,1068,66534,269,1,0,268,2,6323,0,0,0,0.405807557,0.743494424
764,https://instagram.com/seha_03,194,27460,149,1,0,294,3,1198,2,0,0,1.081573197,1.016949153
765,https://instagram.com/susulovemj,1615,84655,1892,1,0,945,34,1185,49,0,0,1.156458567,3.594080338
766,https://instagram.com/kangseungok3646,3229,42065,229,1,0,973,19,0,0,0,0,2.358255081,1.950718686
767,https://instagram.com/costrama,5027,46731,2410,1,0,299,11,0,0,0,0,0.66337121,3.666666667
768,https://instagram.com/aggieku0201,1758,89284,863,1,0,958,10,0,0,0,0,1.084180816,1.042752868
769,https://instagram.com/jung___a,150,14681,701,1,0,666,23,0,0,1189,13,4.693140794,3.448275862
770,https://instagram.com/jyzizima,2444,19279,263,1,0,347,5,1473,3,0,0,1.825820841,1.436781609
771,https://instagram.com/kkoch1115,2049,94093,90,1,0,942,3,0,0,0,0,1.004325508,0.318133616
772,https://instagram.com/youngjoo1225,3607,102418,6911,1,0,932,34,4265,48,2575,14,0.943193579,3.644158628
773,https://instagram.com/bo___seok_,298,19540,7475,1,0,989,28,774,19,0,0,5.204708291,2.828282828
774,https://instagram.com/jungsungaa,3710,29407,282,1,0,257,8,8646,6,0,0,0.901145986,3.100775194
775,https://instagram.com/da.and.woo,2028,36581,615,1,0,404,19,498,4,0,0,1.15633799,4.691358025
776,https://instagram.com/mingarden_,643,38206,407,1,0,565,25,5994,17,0,0,1.544260064,4.416961131
777,https://instagram.com/yoon_youngme,8639,23467,495,1,0,241,8,0,0,0,0,1.061064474,3.305785124
778,https://instagram.com/mseoka,27,28247,244,1,0,1916,31,9641,36,0,0,6.892767374,1.617110068
779,https://instagram.com/tmxkdysl,818,111136,5524,1,0,1068,24,1,0,0,0,0.982579902,2.245088868
